timestamp,well,culture_id,cell_concentration_cells_per_ml,absorbance
2025-10-26T08:15:49.171964+00:00,C3,CLTR1PEAEY233B2HPFJS73JICJUGLSA,316900000,0.3169000000
2025-10-26T08:22:52.861626+00:00,C3,CLTR1PEAEY233B2HPFJS73JICJUGLSA,323400000,0.3234000000
2025-10-26T08:32:51.041152+00:00,C3,CLTR1PEAEY233B2HPFJS73JICJUGLSA,338200000,0.3382000000
2025-10-26T08:58:49.582897+00:00,C3,CLTR1PEAEY233B2HPFJS73JICJUGLSA,375400000,0.3754000000
2025-10-26T09:17:51.217798+00:00,C3,CLTR1PEAEY233B2HPFJS73JICJUGLSA,385900000,0.3859000000
2025-10-26T09:36:50.832350+00:00,C3,CLTR1PEAEY233B2HPFJS73JICJUGLSA,396100000,0.3961000000
2025-10-26T07:00:52.533258+00:00,D3,CLTR1ORZOQXGZTODQ5GLGGEZK3ZW2IM,312300000,0.3123000000
2025-10-26T07:07:51.380587+00:00,D3,CLTR1ORZOQXGZTODQ5GLGGEZK3ZW2IM,288300000,0.2883000000
2025-10-26T07:14:50.178492+00:00,D3,CLTR1ORZOQXGZTODQ5GLGGEZK3ZW2IM,283600000,0.2836000000
2025-10-26T07:24:09.487456+00:00,D3,CLTR1ORZOQXGZTODQ5GLGGEZK3ZW2IM,293200000,0.2932000000
2025-10-26T07:33:53.439212+00:00,D3,CLTR1ORZOQXGZTODQ5GLGGEZK3ZW2IM,301800000,0.3018000000
2025-10-26T07:40:52.793668+00:00,D3,CLTR1ORZOQXGZTODQ5GLGGEZK3ZW2IM,296700000,0.2967000000
2025-10-26T07:47:53.028605+00:00,D3,CLTR1ORZOQXGZTODQ5GLGGEZK3ZW2IM,300700000,0.3007000000
2025-10-26T07:54:51.364639+00:00,D3,CLTR1ORZOQXGZTODQ5GLGGEZK3ZW2IM,307000000,0.3070000000
2025-10-26T08:01:53.465053+00:00,D3,CLTR1ORZOQXGZTODQ5GLGGEZK3ZW2IM,315000000,0.3150000000
2025-10-26T08:08:50.239219+00:00,D3,CLTR1ORZOQXGZTODQ5GLGGEZK3ZW2IM,325300000,0.3253000000
2025-10-26T08:15:49.171964+00:00,D3,CLTR1ORZOQXGZTODQ5GLGGEZK3ZW2IM,332900000,0.3329000000
2025-10-26T08:22:52.861626+00:00,D3,CLTR1ORZOQXGZTODQ5GLGGEZK3ZW2IM,345600000,0.3456000000
2025-10-26T08:32:51.041152+00:00,D3,CLTR1ORZOQXGZTODQ5GLGGEZK3ZW2IM,370600000,0.3706000000
2025-10-26T08:58:49.582897+00:00,D3,CLTR1ORZOQXGZTODQ5GLGGEZK3ZW2IM,429600000,0.4296000000
2025-10-26T09:17:51.217798+00:00,D3,CLTR1ORZOQXGZTODQ5GLGGEZK3ZW2IM,452900000,0.4529000000
2025-10-26T09:36:50.832350+00:00,D3,CLTR1ORZOQXGZTODQ5GLGGEZK3ZW2IM,455900000,0.4559000000
