timestamp,well,culture_id,cell_concentration_cells_per_ml,absorbance
2025-10-26T10:27:53.435117+00:00,E5,CLTR1B6UH5YWPDRMVNQ7JAJATJ7JVVE,670900000,0.6709000000
2025-10-26T10:27:53.435117+00:00,F5,CLTR1BAWSTIEN6IYBBUDNMOLHT2XD3Y,700200000,0.7002000000
2025-10-26T10:27:53.435117+00:00,G5,CLTR1V5SBIQSVKGN4YE6LJ6GMWTU23Y,680900000,0.6809000000
2025-10-26T10:48:53.292668+00:00,A5,CLTR1DKWZ6KESBPHENP7IYDKNQKDXQA,490400000,0.4904000000
2025-10-26T10:48:53.292668+00:00,B5,CLTR1HTVZOET5CDZCZOSS2AR3AKAZL4,460400000,0.4604000000
2025-10-26T10:48:53.292668+00:00,C5,CLTR1LHHLT25XDBEZMXT6BQZCASCOUY,459000000,0.4590000000
2025-10-26T10:48:53.292668+00:00,D5,CLTR1WTESGWRUMZDOTDXEN6ZQ6KUVFM,454900000,0.4549000000
2025-10-26T10:48:53.292668+00:00,E5,CLTR1B6UH5YWPDRMVNQ7JAJATJ7JVVE,669900000,0.6699000000
2025-10-26T10:48:53.292668+00:00,F5,CLTR1BAWSTIEN6IYBBUDNMOLHT2XD3Y,700600000,0.7006000000
2025-10-26T10:48:53.292668+00:00,G5,CLTR1V5SBIQSVKGN4YE6LJ6GMWTU23Y,678500000,0.6785000000
2025-10-26T10:48:53.292668+00:00,H5,CLTR1VOMBFZ6KMNSX4HY4XF2UERO6JY,427000000,0.4270000000
2025-10-26T11:04:54.797251+00:00,A5,CLTR1DKWZ6KESBPHENP7IYDKNQKDXQA,485900000,0.4859000000
2025-10-26T11:04:54.797251+00:00,B5,CLTR1HTVZOET5CDZCZOSS2AR3AKAZL4,453100000,0.4531000000
2025-10-26T11:04:54.797251+00:00,C5,CLTR1LHHLT25XDBEZMXT6BQZCASCOUY,454500000,0.4545000000
2025-10-26T11:04:54.797251+00:00,D5,CLTR1WTESGWRUMZDOTDXEN6ZQ6KUVFM,451300000,0.4513000000
2025-10-26T11:04:54.797251+00:00,E5,CLTR1B6UH5YWPDRMVNQ7JAJATJ7JVVE,670900000,0.6709000000
2025-10-26T11:04:54.797251+00:00,F5,CLTR1BAWSTIEN6IYBBUDNMOLHT2XD3Y,700200000,0.7002000000
2025-10-26T11:04:54.797251+00:00,G5,CLTR1V5SBIQSVKGN4YE6LJ6GMWTU23Y,680900000,0.6809000000
2025-10-26T11:04:54.797251+00:00,H5,CLTR1VOMBFZ6KMNSX4HY4XF2UERO6JY,429000000,0.4290000000
2025-10-26T11:17:53.915541+00:00,A5,CLTR1DKWZ6KESBPHENP7IYDKNQKDXQA,482600000,0.4826000000
2025-10-26T11:17:53.915541+00:00,B5,CLTR1HTVZOET5CDZCZOSS2AR3AKAZL4,447500000,0.4475000000
2025-10-26T11:17:53.915541+00:00,C5,CLTR1LHHLT25XDBEZMXT6BQZCASCOUY,450200000,0.4502000000
2025-10-26T11:17:53.915541+00:00,D5,CLTR1WTESGWRUMZDOTDXEN6ZQ6KUVFM,447800000,0.4478000000
2025-10-26T11:17:53.915541+00:00,E5,CLTR1B6UH5YWPDRMVNQ7JAJATJ7JVVE,668600000,0.6686000000
2025-10-26T11:17:53.915541+00:00,F5,CLTR1BAWSTIEN6IYBBUDNMOLHT2XD3Y,698300000,0.6983000000
2025-10-26T11:17:53.915541+00:00,G5,CLTR1V5SBIQSVKGN4YE6LJ6GMWTU23Y,680600000,0.6806000000
2025-10-26T11:17:53.915541+00:00,H5,CLTR1VOMBFZ6KMNSX4HY4XF2UERO6JY,432100000,0.4321000000
2025-10-26T11:30:51.092049+00:00,A5,CLTR1DKWZ6KESBPHENP7IYDKNQKDXQA,480300000,0.4803000000
2025-10-26T11:30:51.092049+00:00,B5,CLTR1HTVZOET5CDZCZOSS2AR3AKAZL4,445300000,0.4453000000
2025-10-26T11:30:51.092049+00:00,C5,CLTR1LHHLT25XDBEZMXT6BQZCASCOUY,447900000,0.4479000000
2025-10-26T11:30:51.092049+00:00,D5,CLTR1WTESGWRUMZDOTDXEN6ZQ6KUVFM,444400000,0.4444000000
2025-10-26T11:30:51.092049+00:00,E5,CLTR1B6UH5YWPDRMVNQ7JAJATJ7JVVE,668600000,0.6686000000
2025-10-26T11:30:51.092049+00:00,F5,CLTR1BAWSTIEN6IYBBUDNMOLHT2XD3Y,697100000,0.6971000000
