timestamp,well,culture_id,cell_concentration_cells_per_ml,absorbance_od,absorbance_wavelength_nm,absorbance_bandwidth_nm
2025-10-26T09:17:51.217798+00:00,D1,CLTR17R2KRONG6IK2MRBKEVY72MUN74,378500000,0.3785,600,9
2025-10-26T09:36:50.832350+00:00,D1,CLTR17R2KRONG6IK2MRBKEVY72MUN74,384100000,0.3841,600,9
2025-10-26T07:00:52.533258+00:00,E1,CLTR15A62RYBO7JSIDOSLDXZPFL6P7I,382900000,0.3829,600,9
2025-10-26T07:07:51.380587+00:00,E1,CLTR15A62RYBO7JSIDOSLDXZPFL6P7I,402900000,0.4029,600,9
2025-10-26T07:14:50.178492+00:00,E1,CLTR15A62RYBO7JSIDOSLDXZPFL6P7I,420100000,0.4201,600,9
2025-10-26T07:24:09.487456+00:00,E1,CLTR15A62RYBO7JSIDOSLDXZPFL6P7I,452000000,0.4520,600,9
2025-10-26T07:33:53.439212+00:00,E1,CLTR15A62RYBO7JSIDOSLDXZPFL6P7I,487500000,0.4875,600,9
2025-10-26T07:40:52.793668+00:00,E1,CLTR15A62RYBO7JSIDOSLDXZPFL6P7I,507600000,0.5076,600,9
2025-10-26T07:47:53.028605+00:00,E1,CLTR15A62RYBO7JSIDOSLDXZPFL6P7I,535300000,0.5353,600,9
2025-10-26T07:54:51.364639+00:00,E1,CLTR15A62RYBO7JSIDOSLDXZPFL6P7I,550300000,0.5503,600,9
2025-10-26T08:01:53.465053+00:00,E1,CLTR15A62RYBO7JSIDOSLDXZPFL6P7I,567800000,0.5678,600,9
2025-10-26T08:08:50.239219+00:00,E1,CLTR15A62RYBO7JSIDOSLDXZPFL6P7I,593500000,0.5935,600,9
2025-10-26T08:15:49.171964+00:00,E1,CLTR15A62RYBO7JSIDOSLDXZPFL6P7I,593500000,0.5935,600,9
2025-10-26T08:22:52.861626+00:00,E1,CLTR15A62RYBO7JSIDOSLDXZPFL6P7I,612800000,0.6128,600,9
2025-10-26T08:32:51.041152+00:00,E1,CLTR15A62RYBO7JSIDOSLDXZPFL6P7I,603600000,0.6036,600,9
2025-10-26T08:58:49.582897+00:00,E1,CLTR15A62RYBO7JSIDOSLDXZPFL6P7I,594700000,0.5947,600,9
2025-10-26T09:17:51.217798+00:00,E1,CLTR15A62RYBO7JSIDOSLDXZPFL6P7I,607700000,0.6077,600,9
2025-10-26T09:36:50.832350+00:00,E1,CLTR15A62RYBO7JSIDOSLDXZPFL6P7I,609300000,0.6093,600,9
2025-10-26T07:00:52.533258+00:00,F1,CLTR1BC6DOSNZZJN7Z5I3HPWPVTDXGU,334400000,0.3344,600,9
2025-10-26T07:07:51.380587+00:00,F1,CLTR1BC6DOSNZZJN7Z5I3HPWPVTDXGU,379100000,0.3791,600,9
2025-10-26T07:14:50.178492+00:00,F1,CLTR1BC6DOSNZZJN7Z5I3HPWPVTDXGU,399000000,0.3990,600,9
2025-10-26T07:24:09.487456+00:00,F1,CLTR1BC6DOSNZZJN7Z5I3HPWPVTDXGU,431000000,0.4310,600,9
2025-10-26T07:33:53.439212+00:00,F1,CLTR1BC6DOSNZZJN7Z5I3HPWPVTDXGU,460200000,0.4602,600,9
2025-10-26T07:40:52.793668+00:00,F1,CLTR1BC6DOSNZZJN7Z5I3HPWPVTDXGU,488400000,0.4884,600,9
2025-10-26T07:47:53.028605+00:00,F1,CLTR1BC6DOSNZZJN7Z5I3HPWPVTDXGU,513000000,0.5130,600,9
2025-10-26T07:54:51.364639+00:00,F1,CLTR1BC6DOSNZZJN7Z5I3HPWPVTDXGU,534900000,0.5349,600,9
2025-10-26T08:01:53.465053+00:00,F1,CLTR1BC6DOSNZZJN7Z5I3HPWPVTDXGU,555600000,0.5556,600,9
2025-10-26T08:08:50.239219+00:00,F1,CLTR1BC6DOSNZZJN7Z5I3HPWPVTDXGU,581800000,0.5818,600,9
2025-10-26T08:15:49.171964+00:00,F1,CLTR1BC6DOSNZZJN7Z5I3HPWPVTDXGU,585100000,0.5851,600,9
2025-10-26T08:22:52.861626+00:00,F1,CLTR1BC6DOSNZZJN7Z5I3HPWPVTDXGU,605700000,0.6057,600,9
2025-10-26T08:32:51.041152+00:00,F1,CLTR1BC6DOSNZZJN7Z5I3HPWPVTDXGU,589100000,0.5891,600,9
2025-10-26T08:58:49.582897+00:00,F1,CLTR1BC6DOSNZZJN7Z5I3HPWPVTDXGU,603300000,0.6033,600,9
2025-10-26T09:17:51.217798+00:00,F1,CLTR1BC6DOSNZZJN7Z5I3HPWPVTDXGU,605500000,0.6055,600,9
2025-10-26T09:36:50.832350+00:00,F1,CLTR1BC6DOSNZZJN7Z5I3HPWPVTDXGU,607700000,0.6077,600,9
2025-10-26T07:00:52.533258+00:00,G1,CLTR1GABCENVBKG7OXEJDMAPDOGNA5U,362400000,0.3624,600,9
2025-10-26T07:07:51.380587+00:00,G1,CLTR1GABCENVBKG7OXEJDMAPDOGNA5U,393800000,0.3938,600,9
2025-10-26T07:14:50.178492+00:00,G1,CLTR1GABCENVBKG7OXEJDMAPDOGNA5U,413000000,0.4130,600,9
2025-10-26T07:24:09.487456+00:00,G1,CLTR1GABCENVBKG7OXEJDMAPDOGNA5U,447000000,0.4470,600,9
2025-10-26T07:33:53.439212+00:00,G1,CLTR1GABCENVBKG7OXEJDMAPDOGNA5U,474500000,0.4745,600,9
2025-10-26T07:40:52.793668+00:00,G1,CLTR1GABCENVBKG7OXEJDMAPDOGNA5U,506500000,0.5065,600,9
2025-10-26T07:47:53.028605+00:00,G1,CLTR1GABCENVBKG7OXEJDMAPDOGNA5U,529300000,0.5293,600,9
2025-10-26T07:54:51.364639+00:00,G1,CLTR1GABCENVBKG7OXEJDMAPDOGNA5U,553300000,0.5533,600,9
2025-10-26T08:01:53.465053+00:00,G1,CLTR1GABCENVBKG7OXEJDMAPDOGNA5U,572400000,0.5724,600,9
2025-10-26T08:08:50.239219+00:00,G1,CLTR1GABCENVBKG7OXEJDMAPDOGNA5U,598300000,0.5983,600,9
2025-10-26T08:15:49.171964+00:00,G1,CLTR1GABCENVBKG7OXEJDMAPDOGNA5U,603900000,0.6039,600,9
2025-10-26T08:22:52.861626+00:00,G1,CLTR1GABCENVBKG7OXEJDMAPDOGNA5U,618900000,0.6189,600,9
2025-10-26T08:32:51.041152+00:00,G1,CLTR1GABCENVBKG7OXEJDMAPDOGNA5U,608900000,0.6089,600,9
2025-10-26T08:58:49.582897+00:00,G1,CLTR1GABCENVBKG7OXEJDMAPDOGNA5U,623000000,0.6230,600,9
2025-10-26T09:17:51.217798+00:00,G1,CLTR1GABCENVBKG7OXEJDMAPDOGNA5U,622200000,0.6222,600,9
2025-10-26T09:36:50.832350+00:00,G1,CLTR1GABCENVBKG7OXEJDMAPDOGNA5U,619700000,0.6197,600,9
2025-10-26T07:00:52.533258+00:00,H1,CLTR1J4BTOKQB2477XG3M3DW5NNHNIE,364500000,0.3645,600,9
2025-10-26T07:07:51.380587+00:00,H1,CLTR1J4BTOKQB2477XG3M3DW5NNHNIE,389900000,0.3899,600,9
2025-10-26T07:14:50.178492+00:00,H1,CLTR1J4BTOKQB2477XG3M3DW5NNHNIE,395000000,0.3950,600,9
2025-10-26T07:24:09.487456+00:00,H1,CLTR1J4BTOKQB2477XG3M3DW5NNHNIE,398200000,0.3982,600,9
2025-10-26T07:33:53.439212+00:00,H1,CLTR1J4BTOKQB2477XG3M3DW5NNHNIE,395100000,0.3951,600,9
2025-10-26T07:40:52.793668+00:00,H1,CLTR1J4BTOKQB2477XG3M3DW5NNHNIE,415900000,0.4159,600,9
2025-10-26T07:47:53.028605+00:00,H1,CLTR1J4BTOKQB2477XG3M3DW5NNHNIE,425000000,0.4250,600,9
2025-10-26T07:54:51.364639+00:00,H1,CLTR1J4BTOKQB2477XG3M3DW5NNHNIE,430300000,0.4303,600,9
2025-10-26T08:01:53.465053+00:00,H1,CLTR1J4BTOKQB2477XG3M3DW5NNHNIE,421700000,0.4217,600,9
2025-10-26T08:08:50.239219+00:00,H1,CLTR1J4BTOKQB2477XG3M3DW5NNHNIE,426400000,0.4264,600,9
2025-10-26T08:15:49.171964+00:00,H1,CLTR1J4BTOKQB2477XG3M3DW5NNHNIE,414600000,0.4146,600,9
2025-10-26T08:22:52.861626+00:00,H1,CLTR1J4BTOKQB2477XG3M3DW5NNHNIE,423200000,0.4232,600,9
2025-10-26T08:32:51.041152+00:00,H1,CLTR1J4BTOKQB2477XG3M3DW5NNHNIE,395400000,0.3954,600,9
2025-10-26T08:58:49.582897+00:00,H1,CLTR1J4BTOKQB2477XG3M3DW5NNHNIE,438100000,0.4381,600,9
2025-10-26T09:17:51.217798+00:00,H1,CLTR1J4BTOKQB2477XG3M3DW5NNHNIE,437300000,0.4373,600,9
2025-10-26T09:36:50.832350+00:00,H1,CLTR1J4BTOKQB2477XG3M3DW5NNHNIE,434000000,0.4340,600,9

