timestamp,well,culture_id,cell_concentration_cells_per_ml,absorbance_od,absorbance_wavelength_nm,absorbance_bandwidth_nm
2025-10-26T07:40:52.793668+00:00,E4,CLTR1MZMELNZW2K45SMN6YDS3HWAMEM,456000000,0.4560000000,600,9
2025-10-26T07:47:53.028605+00:00,E4,CLTR1MZMELNZW2K45SMN6YDS3HWAMEM,486200000,0.4862000000,600,9
2025-10-26T07:54:51.364639+00:00,E4,CLTR1MZMELNZW2K45SMN6YDS3HWAMEM,513500000,0.5135000000,600,9
2025-10-26T08:01:53.465053+00:00,E4,CLTR1MZMELNZW2K45SMN6YDS3HWAMEM,537800000,0.5378000000,600,9
2025-10-26T08:08:50.239219+00:00,E4,CLTR1MZMELNZW2K45SMN6YDS3HWAMEM,559800000,0.5598000000,600,9
2025-10-26T08:15:49.171964+00:00,E4,CLTR1MZMELNZW2K45SMN6YDS3HWAMEM,587600000,0.5876000000,600,9
2025-10-26T08:22:52.861626+00:00,E4,CLTR1MZMELNZW2K45SMN6YDS3HWAMEM,618200000,0.6182000000,600,9
2025-10-26T08:32:51.041152+00:00,E4,CLTR1MZMELNZW2K45SMN6YDS3HWAMEM,665500000,0.6655000000,600,9
2025-10-26T08:58:49.582897+00:00,E4,CLTR1MZMELNZW2K45SMN6YDS3HWAMEM,666500000,0.6665000000,600,9
2025-10-26T09:17:51.217798+00:00,E4,CLTR1MZMELNZW2K45SMN6YDS3HWAMEM,660100000,0.6601000000,600,9
2025-10-26T09:36:50.832350+00:00,E4,CLTR1MZMELNZW2K45SMN6YDS3HWAMEM,653000000,0.6530000000,600,9
2025-10-26T07:00:52.533258+00:00,F4,CLTR1MKXJ6Z33JHXNLHDCEHLTDBLTKE,374000000,0.3740000000,600,9
2025-10-26T07:07:51.380587+00:00,F4,CLTR1MKXJ6Z33JHXNLHDCEHLTDBLTKE,372000000,0.3720000000,600,9
2025-10-26T07:14:50.178492+00:00,F4,CLTR1MKXJ6Z33JHXNLHDCEHLTDBLTKE,391300000,0.3913000000,600,9
2025-10-26T07:24:09.487456+00:00,F4,CLTR1MKXJ6Z33JHXNLHDCEHLTDBLTKE,411200000,0.4112000000,600,9
2025-10-26T07:33:53.439212+00:00,F4,CLTR1MKXJ6Z33JHXNLHDCEHLTDBLTKE,446500000,0.4465000000,600,9
2025-10-26T07:40:52.793668+00:00,F4,CLTR1MKXJ6Z33JHXNLHDCEHLTDBLTKE,474500000,0.4745000000,600,9
2025-10-26T07:47:53.028605+00:00,F4,CLTR1MKXJ6Z33JHXNLHDCEHLTDBLTKE,502200000,0.5022000000,600,9
2025-10-26T07:54:51.364639+00:00,F4,CLTR1MKXJ6Z33JHXNLHDCEHLTDBLTKE,520400000,0.5204000000,600,9
2025-10-26T08:01:53.465053+00:00,F4,CLTR1MKXJ6Z33JHXNLHDCEHLTDBLTKE,543500000,0.5435000000,600,9
2025-10-26T08:08:50.239219+00:00,F4,CLTR1MKXJ6Z33JHXNLHDCEHLTDBLTKE,574900000,0.5749000000,600,9
2025-10-26T08:15:49.171964+00:00,F4,CLTR1MKXJ6Z33JHXNLHDCEHLTDBLTKE,603000000,0.6030000000,600,9
2025-10-26T08:22:52.861626+00:00,F4,CLTR1MKXJ6Z33JHXNLHDCEHLTDBLTKE,634300000,0.6343000000,600,9
2025-10-26T08:32:51.041152+00:00,F4,CLTR1MKXJ6Z33JHXNLHDCEHLTDBLTKE,681100000,0.6811000000,600,9
2025-10-26T08:58:49.582897+00:00,F4,CLTR1MKXJ6Z33JHXNLHDCEHLTDBLTKE,687600000,0.6876000000,600,9
2025-10-26T09:17:51.217798+00:00,F4,CLTR1MKXJ6Z33JHXNLHDCEHLTDBLTKE,677000000,0.6770000000,600,9
2025-10-26T09:36:50.832350+00:00,F4,CLTR1MKXJ6Z33JHXNLHDCEHLTDBLTKE,664600000,0.6646000000,600,9
2025-10-26T07:00:52.533258+00:00,G4,CLTR16M4ZSL4LN4FVCHXVO6RT4YC7MQ,394700000,0.3947000000,600,9
2025-10-26T07:07:51.380587+00:00,G4,CLTR16M4ZSL4LN4FVCHXVO6RT4YC7MQ,398500000,0.3985000000,600,9
2025-10-26T07:14:50.178492+00:00,G4,CLTR16M4ZSL4LN4FVCHXVO6RT4YC7MQ,418700000,0.4187000000,600,9
2025-10-26T07:24:09.487456+00:00,G4,CLTR16M4ZSL4LN4FVCHXVO6RT4YC7MQ,455000000,0.4550000000,600,9
2025-10-26T07:33:53.439212+00:00,G4,CLTR16M4ZSL4LN4FVCHXVO6RT4YC7MQ,485900000,0.4859000000,600,9
2025-10-26T07:40:52.793668+00:00,G4,CLTR16M4ZSL4LN4FVCHXVO6RT4YC7MQ,510900000,0.5109000000,600,9
2025-10-26T07:47:53.028605+00:00,G4,CLTR16M4ZSL4LN4FVCHXVO6RT4YC7MQ,537100000,0.5371000000,600,9
2025-10-26T07:54:51.364639+00:00,G4,CLTR16M4ZSL4LN4FVCHXVO6RT4YC7MQ,560100000,0.5601000000,600,9
2025-10-26T08:01:53.465053+00:00,G4,CLTR16M4ZSL4LN4FVCHXVO6RT4YC7MQ,582000000,0.5820000000,600,9
2025-10-26T08:08:50.239219+00:00,G4,CLTR16M4ZSL4LN4FVCHXVO6RT4YC7MQ,601400000,0.6014000000,600,9
2025-10-26T08:15:49.171964+00:00,G4,CLTR16M4ZSL4LN4FVCHXVO6RT4YC7MQ,627300000,0.6273000000,600,9
2025-10-26T08:22:52.861626+00:00,G4,CLTR16M4ZSL4LN4FVCHXVO6RT4YC7MQ,655100000,0.6551000000,600,9
2025-10-26T08:32:51.041152+00:00,G4,CLTR16M4ZSL4LN4FVCHXVO6RT4YC7MQ,701700000,0.7017000000,600,9
2025-10-26T08:58:49.582897+00:00,G4,CLTR16M4ZSL4LN4FVCHXVO6RT4YC7MQ,709600000,0.7096000000,600,9
2025-10-26T09:17:51.217798+00:00,G4,CLTR16M4ZSL4LN4FVCHXVO6RT4YC7MQ,695600000,0.6956000000,600,9
2025-10-26T09:36:50.832350+00:00,G4,CLTR16M4ZSL4LN4FVCHXVO6RT4YC7MQ,685500000,0.6855000000,600,9
2025-10-26T07:00:52.533258+00:00,H4,CLTR162AHPXHYVFR4LBSGPT6DUCP6PE,393500000,0.3935000000,600,9
2025-10-26T07:07:51.380587+00:00,H4,CLTR162AHPXHYVFR4LBSGPT6DUCP6PE,386100000,0.3861000000,600,9
2025-10-26T07:14:50.178492+00:00,H4,CLTR162AHPXHYVFR4LBSGPT6DUCP6PE,392400000,0.3924000000,600,9
2025-10-26T07:24:09.487456+00:00,H4,CLTR162AHPXHYVFR4LBSGPT6DUCP6PE,407900000,0.4079000000,600,9
2025-10-26T07:33:53.439212+00:00,H4,CLTR162AHPXHYVFR4LBSGPT6DUCP6PE,425100000,0.4251000000,600,9
2025-10-26T07:40:52.793668+00:00,H4,CLTR162AHPXHYVFR4LBSGPT6DUCP6PE,428700000,0.4287000000,600,9
2025-10-26T07:47:53.028605+00:00,H4,CLTR162AHPXHYVFR4LBSGPT6DUCP6PE,432300000,0.4323000000,600,9
2025-10-26T07:54:51.364639+00:00,H4,CLTR162AHPXHYVFR4LBSGPT6DUCP6PE,442400000,0.4424000000,600,9
2025-10-26T08:01:53.465053+00:00,H4,CLTR162AHPXHYVFR4LBSGPT6DUCP6PE,434900000,0.4349000000,600,9
2025-10-26T08:08:50.239219+00:00,H4,CLTR162AHPXHYVFR4LBSGPT6DUCP6PE,432300000,0.4323000000,600,9
2025-10-26T08:15:49.171964+00:00,H4,CLTR162AHPXHYVFR4LBSGPT6DUCP6PE,431000000,0.4310000000,600,9
2025-10-26T08:22:52.861626+00:00,H4,CLTR162AHPXHYVFR4LBSGPT6DUCP6PE,437700000,0.4377000000,600,9
2025-10-26T08:32:51.041152+00:00,H4,CLTR162AHPXHYVFR4LBSGPT6DUCP6PE,440100000,0.4401000000,600,9
2025-10-26T08:58:49.582897+00:00,H4,CLTR162AHPXHYVFR4LBSGPT6DUCP6PE,454400000,0.4544000000,600,9
2025-10-26T09:17:51.217798+00:00,H4,CLTR162AHPXHYVFR4LBSGPT6DUCP6PE,454000000,0.4540000000,600,9
2025-10-26T09:36:50.832350+00:00,H4,CLTR162AHPXHYVFR4LBSGPT6DUCP6PE,453500000,0.4535000000,600,9

